test_case_id,provider,instrument,input_system,O,C,E,A,N,profile_label,total_score,factor_scores,questions_answered,questions_total
10721,openai,phq6_bc,scenario,100,50,50,50,50,high_O_mid_N,16.67,"{""behavioral"": 16.666666666666664, ""cognitive"": 16.666666666666664}",6,6
10343,claude,phq6_bc,scenario,0,50,50,50,100,low_O_high_N,44.44,"{""behavioral"": 50.0, ""cognitive"": 33.33333333333333}",6,6
10379,deepseek,phq6_bc,scenario,0,50,50,50,100,low_O_high_N,38.89,"{""behavioral"": 41.66666666666667, ""cognitive"": 33.33333333333333}",6,6
10397,gemini,phq6_bc,scenario,0,50,50,50,100,low_O_high_N,16.67,"{""behavioral"": 16.666666666666664, ""cognitive"": 16.666666666666664}",6,6
10361,openai,phq6_bc,scenario,0,50,50,50,100,low_O_high_N,27.78,"{""behavioral"": 33.33333333333333, ""cognitive"": 16.666666666666664}",6,6
10487,claude,phq6_bc,scenario,0,50,50,50,0,low_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10523,deepseek,phq6_bc,scenario,0,50,50,50,0,low_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10541,gemini,phq6_bc,scenario,0,50,50,50,0,low_O_low_N,16.67,"{""behavioral"": 16.666666666666664, ""cognitive"": 16.666666666666664}",6,6
10505,openai,phq6_bc,scenario,0,50,50,50,0,low_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10775,claude,phq6_bc,scenario,0,50,50,50,50,low_O_mid_N,11.11,"{""behavioral"": 16.666666666666664, ""cognitive"": 0.0}",6,6
10811,deepseek,phq6_bc,scenario,0,50,50,50,50,low_O_mid_N,5.56,"{""behavioral"": 8.333333333333332, ""cognitive"": 0.0}",6,6
10829,gemini,phq6_bc,scenario,0,50,50,50,50,low_O_mid_N,16.67,"{""behavioral"": 16.666666666666664, ""cognitive"": 16.666666666666664}",6,6
10793,openai,phq6_bc,scenario,0,50,50,50,50,low_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10559,claude,phq6_bc,scenario,50,50,50,50,100,mid_O_high_N,50.0,"{""behavioral"": 58.333333333333336, ""cognitive"": 33.33333333333333}",6,6
10595,deepseek,phq6_bc,scenario,50,50,50,50,100,mid_O_high_N,38.89,"{""behavioral"": 41.66666666666667, ""cognitive"": 33.33333333333333}",6,6
10613,gemini,phq6_bc,scenario,50,50,50,50,100,mid_O_high_N,33.33,"{""behavioral"": 33.33333333333333, ""cognitive"": 33.33333333333333}",6,6
10577,openai,phq6_bc,scenario,50,50,50,50,100,mid_O_high_N,38.89,"{""behavioral"": 41.66666666666667, ""cognitive"": 33.33333333333333}",6,6
10631,claude,phq6_bc,scenario,50,50,50,50,0,mid_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10667,deepseek,phq6_bc,scenario,50,50,50,50,0,mid_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10685,gemini,phq6_bc,scenario,50,50,50,50,0,mid_O_low_N,16.67,"{""behavioral"": 16.666666666666664, ""cognitive"": 16.666666666666664}",6,6
10649,openai,phq6_bc,scenario,50,50,50,50,0,mid_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10847,claude,phq6_bc,scenario,50,50,50,50,50,mid_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10883,deepseek,phq6_bc,scenario,50,50,50,50,50,mid_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10901,gemini,phq6_bc,scenario,50,50,50,50,50,mid_O_mid_N,33.33,"{""behavioral"": 33.33333333333333, ""cognitive"": 33.33333333333333}",6,6
10865,openai,phq6_bc,scenario,50,50,50,50,50,mid_O_mid_N,11.11,"{""behavioral"": 16.666666666666664, ""cognitive"": 0.0}",6,6
10408,claude,phq9,behavioral,100,50,50,50,100,high_O_high_N,77.78,"{""depression"": 77.77777777777779}",9,9
10444,deepseek,phq9,behavioral,100,50,50,50,100,high_O_high_N,81.48,"{""depression"": 81.48148148148148}",9,9
10462,gemini,phq9,behavioral,100,50,50,50,100,high_O_high_N,59.26,"{""depression"": 59.25925925925925}",9,9
10426,openai,phq9,behavioral,100,50,50,50,100,high_O_high_N,77.78,"{""depression"": 77.77777777777779}",9,9
10264,claude,phq9,behavioral,100,50,50,50,0,high_O_low_N,0.0,"{""depression"": 0.0}",9,9
10300,deepseek,phq9,behavioral,100,50,50,50,0,high_O_low_N,0.0,"{""depression"": 0.0}",9,9
10318,gemini,phq9,behavioral,100,50,50,50,0,high_O_low_N,18.52,"{""depression"": 18.51851851851852}",9,9
10282,openai,phq9,behavioral,100,50,50,50,0,high_O_low_N,0.0,"{""depression"": 0.0}",9,9
10696,claude,phq9,behavioral,100,50,50,50,50,high_O_mid_N,22.22,"{""depression"": 22.22222222222222}",9,9
10732,deepseek,phq9,behavioral,100,50,50,50,50,high_O_mid_N,25.93,"{""depression"": 25.925925925925924}",9,9
10750,gemini,phq9,behavioral,100,50,50,50,50,high_O_mid_N,37.04,"{""depression"": 37.03703703703704}",9,9
10714,openai,phq9,behavioral,100,50,50,50,50,high_O_mid_N,25.93,"{""depression"": 25.925925925925924}",9,9
10336,claude,phq9,behavioral,0,50,50,50,100,low_O_high_N,74.07,"{""depression"": 74.07407407407408}",9,9
10372,deepseek,phq9,behavioral,0,50,50,50,100,low_O_high_N,81.48,"{""depression"": 81.48148148148148}",9,9
10390,gemini,phq9,behavioral,0,50,50,50,100,low_O_high_N,77.78,"{""depression"": 77.77777777777779}",9,9
10354,openai,phq9,behavioral,0,50,50,50,100,low_O_high_N,81.48,"{""depression"": 81.48148148148148}",9,9
10480,claude,phq9,behavioral,0,50,50,50,0,low_O_low_N,0.0,"{""depression"": 0.0}",9,9
10516,deepseek,phq9,behavioral,0,50,50,50,0,low_O_low_N,0.0,"{""depression"": 0.0}",9,9
10534,gemini,phq9,behavioral,0,50,50,50,0,low_O_low_N,7.41,"{""depression"": 7.4074074074074066}",9,9
10498,openai,phq9,behavioral,0,50,50,50,0,low_O_low_N,0.0,"{""depression"": 0.0}",9,9
10768,claude,phq9,behavioral,0,50,50,50,50,low_O_mid_N,25.93,"{""depression"": 25.925925925925924}",9,9
10804,deepseek,phq9,behavioral,0,50,50,50,50,low_O_mid_N,25.93,"{""depression"": 25.925925925925924}",9,9
10822,gemini,phq9,behavioral,0,50,50,50,50,low_O_mid_N,37.04,"{""depression"": 37.03703703703704}",9,9
10786,openai,phq9,behavioral,0,50,50,50,50,low_O_mid_N,25.93,"{""depression"": 25.925925925925924}",9,9
10552,claude,phq9,behavioral,50,50,50,50,100,mid_O_high_N,74.07,"{""depression"": 74.07407407407408}",9,9
10588,deepseek,phq9,behavioral,50,50,50,50,100,mid_O_high_N,81.48,"{""depression"": 81.48148148148148}",9,9
10606,gemini,phq9,behavioral,50,50,50,50,100,mid_O_high_N,77.78,"{""depression"": 77.77777777777779}",9,9
10570,openai,phq9,behavioral,50,50,50,50,100,mid_O_high_N,81.48,"{""depression"": 81.48148148148148}",9,9
10624,claude,phq9,behavioral,50,50,50,50,0,mid_O_low_N,0.0,"{""depression"": 0.0}",9,9
10660,deepseek,phq9,behavioral,50,50,50,50,0,mid_O_low_N,0.0,"{""depression"": 0.0}",9,9
10678,gemini,phq9,behavioral,50,50,50,50,0,mid_O_low_N,14.81,"{""depression"": 14.814814814814813}",9,9
10642,openai,phq9,behavioral,50,50,50,50,0,mid_O_low_N,0.0,"{""depression"": 0.0}",9,9
10840,claude,phq9,behavioral,50,50,50,50,50,mid_O_mid_N,25.93,"{""depression"": 25.925925925925924}",9,9
10876,deepseek,phq9,behavioral,50,50,50,50,50,mid_O_mid_N,7.41,"{""depression"": 7.4074074074074066}",9,9
10894,gemini,phq9,behavioral,50,50,50,50,50,mid_O_mid_N,37.04,"{""depression"": 37.03703703703704}",9,9
10858,openai,phq9,behavioral,50,50,50,50,50,mid_O_mid_N,25.93,"{""depression"": 25.925925925925924}",9,9
10410,claude,phq9,exemplar,100,50,50,50,100,high_O_high_N,92.59,"{""depression"": 92.5925925925926}",9,9
10446,deepseek,phq9,exemplar,100,50,50,50,100,high_O_high_N,92.59,"{""depression"": 92.5925925925926}",9,9
10464,gemini,phq9,exemplar,100,50,50,50,100,high_O_high_N,88.89,"{""depression"": 88.88888888888889}",9,9
10428,openai,phq9,exemplar,100,50,50,50,100,high_O_high_N,88.89,"{""depression"": 88.88888888888889}",9,9
10266,claude,phq9,exemplar,100,50,50,50,0,high_O_low_N,14.81,"{""depression"": 14.814814814814813}",9,9
10302,deepseek,phq9,exemplar,100,50,50,50,0,high_O_low_N,11.11,"{""depression"": 11.11111111111111}",9,9
10320,gemini,phq9,exemplar,100,50,50,50,0,high_O_low_N,22.22,"{""depression"": 22.22222222222222}",9,9
10284,openai,phq9,exemplar,100,50,50,50,0,high_O_low_N,11.11,"{""depression"": 11.11111111111111}",9,9
10698,claude,phq9,exemplar,100,50,50,50,50,high_O_mid_N,22.22,"{""depression"": 22.22222222222222}",9,9
10734,deepseek,phq9,exemplar,100,50,50,50,50,high_O_mid_N,18.52,"{""depression"": 18.51851851851852}",9,9
10752,gemini,phq9,exemplar,100,50,50,50,50,high_O_mid_N,48.15,"{""depression"": 48.148148148148145}",9,9
10716,openai,phq9,exemplar,100,50,50,50,50,high_O_mid_N,22.22,"{""depression"": 22.22222222222222}",9,9
10338,claude,phq9,exemplar,0,50,50,50,100,low_O_high_N,77.78,"{""depression"": 77.77777777777779}",9,9
10374,deepseek,phq9,exemplar,0,50,50,50,100,low_O_high_N,74.07,"{""depression"": 74.07407407407408}",9,9
10392,gemini,phq9,exemplar,0,50,50,50,100,low_O_high_N,70.37,"{""depression"": 70.37037037037037}",9,9
10356,openai,phq9,exemplar,0,50,50,50,100,low_O_high_N,66.67,"{""depression"": 66.66666666666666}",9,9
10482,claude,phq9,exemplar,0,50,50,50,0,low_O_low_N,7.41,"{""depression"": 7.4074074074074066}",9,9
10518,deepseek,phq9,exemplar,0,50,50,50,0,low_O_low_N,0.0,"{""depression"": 0.0}",9,9
10536,gemini,phq9,exemplar,0,50,50,50,0,low_O_low_N,0.0,"{""depression"": 0.0}",9,9
10500,openai,phq9,exemplar,0,50,50,50,0,low_O_low_N,0.0,"{""depression"": 0.0}",9,9
10770,claude,phq9,exemplar,0,50,50,50,50,low_O_mid_N,22.22,"{""depression"": 22.22222222222222}",9,9
10806,deepseek,phq9,exemplar,0,50,50,50,50,low_O_mid_N,25.93,"{""depression"": 25.925925925925924}",9,9
10824,gemini,phq9,exemplar,0,50,50,50,50,low_O_mid_N,40.74,"{""depression"": 40.74074074074074}",9,9
10788,openai,phq9,exemplar,0,50,50,50,50,low_O_mid_N,25.93,"{""depression"": 25.925925925925924}",9,9
10554,claude,phq9,exemplar,50,50,50,50,100,mid_O_high_N,92.59,"{""depression"": 92.5925925925926}",9,9
10590,deepseek,phq9,exemplar,50,50,50,50,100,mid_O_high_N,85.19,"{""depression"": 85.18518518518519}",9,9
10608,gemini,phq9,exemplar,50,50,50,50,100,mid_O_high_N,92.59,"{""depression"": 92.5925925925926}",9,9
10572,openai,phq9,exemplar,50,50,50,50,100,mid_O_high_N,85.19,"{""depression"": 85.18518518518519}",9,9
10626,claude,phq9,exemplar,50,50,50,50,0,mid_O_low_N,0.0,"{""depression"": 0.0}",9,9
10662,deepseek,phq9,exemplar,50,50,50,50,0,mid_O_low_N,0.0,"{""depression"": 0.0}",9,9
10680,gemini,phq9,exemplar,50,50,50,50,0,mid_O_low_N,18.52,"{""depression"": 18.51851851851852}",9,9
10644,openai,phq9,exemplar,50,50,50,50,0,mid_O_low_N,0.0,"{""depression"": 0.0}",9,9
10842,claude,phq9,exemplar,50,50,50,50,50,mid_O_mid_N,22.22,"{""depression"": 22.22222222222222}",9,9
10878,deepseek,phq9,exemplar,50,50,50,50,50,mid_O_mid_N,29.63,"{""depression"": 29.629629629629626}",9,9
10896,gemini,phq9,exemplar,50,50,50,50,50,mid_O_mid_N,40.74,"{""depression"": 40.74074074074074}",9,9
10860,openai,phq9,exemplar,50,50,50,50,50,mid_O_mid_N,25.93,"{""depression"": 25.925925925925924}",9,9
10407,claude,phq9,hexaco,100,50,50,50,100,high_O_high_N,37.04,"{""depression"": 37.03703703703704}",9,9
10443,deepseek,phq9,hexaco,100,50,50,50,100,high_O_high_N,29.63,"{""depression"": 29.629629629629626}",9,9
10461,gemini,phq9,hexaco,100,50,50,50,100,high_O_high_N,62.96,"{""depression"": 62.96296296296296}",9,9
10425,openai,phq9,hexaco,100,50,50,50,100,high_O_high_N,44.44,"{""depression"": 44.44444444444444}",9,9
10263,claude,phq9,hexaco,100,50,50,50,0,high_O_low_N,0.0,"{""depression"": 0.0}",9,9
10299,deepseek,phq9,hexaco,100,50,50,50,0,high_O_low_N,0.0,"{""depression"": 0.0}",9,9
10317,gemini,phq9,hexaco,100,50,50,50,0,high_O_low_N,0.0,"{""depression"": 0.0}",9,9
10281,openai,phq9,hexaco,100,50,50,50,0,high_O_low_N,0.0,"{""depression"": 0.0}",9,9
10695,claude,phq9,hexaco,100,50,50,50,50,high_O_mid_N,0.0,"{""depression"": 0.0}",9,9
10731,deepseek,phq9,hexaco,100,50,50,50,50,high_O_mid_N,0.0,"{""depression"": 0.0}",9,9
10749,gemini,phq9,hexaco,100,50,50,50,50,high_O_mid_N,18.52,"{""depression"": 18.51851851851852}",9,9
10713,openai,phq9,hexaco,100,50,50,50,50,high_O_mid_N,0.0,"{""depression"": 0.0}",9,9
10335,claude,phq9,hexaco,0,50,50,50,100,low_O_high_N,85.19,"{""depression"": 85.18518518518519}",9,9
10371,deepseek,phq9,hexaco,0,50,50,50,100,low_O_high_N,44.44,"{""depression"": 44.44444444444444}",9,9
10389,gemini,phq9,hexaco,0,50,50,50,100,low_O_high_N,85.19,"{""depression"": 85.18518518518519}",9,9
10353,openai,phq9,hexaco,0,50,50,50,100,low_O_high_N,100.0,"{""depression"": 100.0}",9,9
10479,claude,phq9,hexaco,0,50,50,50,0,low_O_low_N,11.11,"{""depression"": 11.11111111111111}",9,9
10515,deepseek,phq9,hexaco,0,50,50,50,0,low_O_low_N,0.0,"{""depression"": 0.0}",9,9
10533,gemini,phq9,hexaco,0,50,50,50,0,low_O_low_N,0.0,"{""depression"": 0.0}",9,9
10497,openai,phq9,hexaco,0,50,50,50,0,low_O_low_N,0.0,"{""depression"": 0.0}",9,9
10767,claude,phq9,hexaco,0,50,50,50,50,low_O_mid_N,25.93,"{""depression"": 25.925925925925924}",9,9
10803,deepseek,phq9,hexaco,0,50,50,50,50,low_O_mid_N,0.0,"{""depression"": 0.0}",9,9
10821,gemini,phq9,hexaco,0,50,50,50,50,low_O_mid_N,22.22,"{""depression"": 22.22222222222222}",9,9
10785,openai,phq9,hexaco,0,50,50,50,50,low_O_mid_N,44.44,"{""depression"": 44.44444444444444}",9,9
10551,claude,phq9,hexaco,50,50,50,50,100,mid_O_high_N,62.96,"{""depression"": 62.96296296296296}",9,9
10587,deepseek,phq9,hexaco,50,50,50,50,100,mid_O_high_N,62.96,"{""depression"": 62.96296296296296}",9,9
10605,gemini,phq9,hexaco,50,50,50,50,100,mid_O_high_N,77.78,"{""depression"": 77.77777777777779}",9,9
10569,openai,phq9,hexaco,50,50,50,50,100,mid_O_high_N,81.48,"{""depression"": 81.48148148148148}",9,9
10623,claude,phq9,hexaco,50,50,50,50,0,mid_O_low_N,14.81,"{""depression"": 14.814814814814813}",9,9
10659,deepseek,phq9,hexaco,50,50,50,50,0,mid_O_low_N,29.63,"{""depression"": 29.629629629629626}",9,9
10677,gemini,phq9,hexaco,50,50,50,50,0,mid_O_low_N,0.0,"{""depression"": 0.0}",9,9
10641,openai,phq9,hexaco,50,50,50,50,0,mid_O_low_N,0.0,"{""depression"": 0.0}",9,9
10839,claude,phq9,hexaco,50,50,50,50,50,mid_O_mid_N,25.93,"{""depression"": 25.925925925925924}",9,9
10875,deepseek,phq9,hexaco,50,50,50,50,50,mid_O_mid_N,29.63,"{""depression"": 29.629629629629626}",9,9
10893,gemini,phq9,hexaco,50,50,50,50,50,mid_O_mid_N,18.52,"{""depression"": 18.51851851851852}",9,9
10857,openai,phq9,hexaco,50,50,50,50,50,mid_O_mid_N,0.0,"{""depression"": 0.0}",9,9
10406,claude,phq9,narrative,100,50,50,50,100,high_O_high_N,48.15,"{""depression"": 48.148148148148145}",9,9
10442,deepseek,phq9,narrative,100,50,50,50,100,high_O_high_N,44.44,"{""depression"": 44.44444444444444}",9,9
10460,gemini,phq9,narrative,100,50,50,50,100,high_O_high_N,62.96,"{""depression"": 62.96296296296296}",9,9
10424,openai,phq9,narrative,100,50,50,50,100,high_O_high_N,51.85,"{""depression"": 51.85185185185185}",9,9
10262,claude,phq9,narrative,100,50,50,50,0,high_O_low_N,0.0,"{""depression"": 0.0}",9,9
10298,deepseek,phq9,narrative,100,50,50,50,0,high_O_low_N,3.7,"{""depression"": 3.7037037037037033}",9,9
10316,gemini,phq9,narrative,100,50,50,50,0,high_O_low_N,11.11,"{""depression"": 11.11111111111111}",9,9
10280,openai,phq9,narrative,100,50,50,50,0,high_O_low_N,0.0,"{""depression"": 0.0}",9,9
10694,claude,phq9,narrative,100,50,50,50,50,high_O_mid_N,18.52,"{""depression"": 18.51851851851852}",9,9
10730,deepseek,phq9,narrative,100,50,50,50,50,high_O_mid_N,25.93,"{""depression"": 25.925925925925924}",9,9
10748,gemini,phq9,narrative,100,50,50,50,50,high_O_mid_N,40.74,"{""depression"": 40.74074074074074}",9,9
10712,openai,phq9,narrative,100,50,50,50,50,high_O_mid_N,14.81,"{""depression"": 14.814814814814813}",9,9
10334,claude,phq9,narrative,0,50,50,50,100,low_O_high_N,59.26,"{""depression"": 59.25925925925925}",9,9
10370,deepseek,phq9,narrative,0,50,50,50,100,low_O_high_N,44.44,"{""depression"": 44.44444444444444}",9,9
10388,gemini,phq9,narrative,0,50,50,50,100,low_O_high_N,55.56,"{""depression"": 55.55555555555556}",9,9
10352,openai,phq9,narrative,0,50,50,50,100,low_O_high_N,44.44,"{""depression"": 44.44444444444444}",9,9
10478,claude,phq9,narrative,0,50,50,50,0,low_O_low_N,0.0,"{""depression"": 0.0}",9,9
10514,deepseek,phq9,narrative,0,50,50,50,0,low_O_low_N,0.0,"{""depression"": 0.0}",9,9
10532,gemini,phq9,narrative,0,50,50,50,0,low_O_low_N,11.11,"{""depression"": 11.11111111111111}",9,9
10496,openai,phq9,narrative,0,50,50,50,0,low_O_low_N,0.0,"{""depression"": 0.0}",9,9
10766,claude,phq9,narrative,0,50,50,50,50,low_O_mid_N,25.93,"{""depression"": 25.925925925925924}",9,9
10802,deepseek,phq9,narrative,0,50,50,50,50,low_O_mid_N,7.41,"{""depression"": 7.4074074074074066}",9,9
10820,gemini,phq9,narrative,0,50,50,50,50,low_O_mid_N,18.52,"{""depression"": 18.51851851851852}",9,9
10784,openai,phq9,narrative,0,50,50,50,50,low_O_mid_N,14.81,"{""depression"": 14.814814814814813}",9,9
10550,claude,phq9,narrative,50,50,50,50,100,mid_O_high_N,48.15,"{""depression"": 48.148148148148145}",9,9
10586,deepseek,phq9,narrative,50,50,50,50,100,mid_O_high_N,44.44,"{""depression"": 44.44444444444444}",9,9
10604,gemini,phq9,narrative,50,50,50,50,100,mid_O_high_N,62.96,"{""depression"": 62.96296296296296}",9,9
10568,openai,phq9,narrative,50,50,50,50,100,mid_O_high_N,59.26,"{""depression"": 59.25925925925925}",9,9
10622,claude,phq9,narrative,50,50,50,50,0,mid_O_low_N,0.0,"{""depression"": 0.0}",9,9
10658,deepseek,phq9,narrative,50,50,50,50,0,mid_O_low_N,0.0,"{""depression"": 0.0}",9,9
10676,gemini,phq9,narrative,50,50,50,50,0,mid_O_low_N,14.81,"{""depression"": 14.814814814814813}",9,9
10640,openai,phq9,narrative,50,50,50,50,0,mid_O_low_N,0.0,"{""depression"": 0.0}",9,9
10838,claude,phq9,narrative,50,50,50,50,50,mid_O_mid_N,22.22,"{""depression"": 22.22222222222222}",9,9
10874,deepseek,phq9,narrative,50,50,50,50,50,mid_O_mid_N,7.41,"{""depression"": 7.4074074074074066}",9,9
10892,gemini,phq9,narrative,50,50,50,50,50,mid_O_mid_N,40.74,"{""depression"": 40.74074074074074}",9,9
10856,openai,phq9,narrative,50,50,50,50,50,mid_O_mid_N,14.81,"{""depression"": 14.814814814814813}",9,9
10405,claude,phq9,ocean_direct,100,50,50,50,100,high_O_high_N,88.89,"{""depression"": 88.88888888888889}",9,9
10441,deepseek,phq9,ocean_direct,100,50,50,50,100,high_O_high_N,100.0,"{""depression"": 100.0}",9,9
10459,gemini,phq9,ocean_direct,100,50,50,50,100,high_O_high_N,77.78,"{""depression"": 77.77777777777779}",9,9
10423,openai,phq9,ocean_direct,100,50,50,50,100,high_O_high_N,100.0,"{""depression"": 100.0}",9,9
10261,claude,phq9,ocean_direct,100,50,50,50,0,high_O_low_N,0.0,"{""depression"": 0.0}",9,9
10297,deepseek,phq9,ocean_direct,100,50,50,50,0,high_O_low_N,0.0,"{""depression"": 0.0}",9,9
10315,gemini,phq9,ocean_direct,100,50,50,50,0,high_O_low_N,0.0,"{""depression"": 0.0}",9,9
10279,openai,phq9,ocean_direct,100,50,50,50,0,high_O_low_N,0.0,"{""depression"": 0.0}",9,9
10693,claude,phq9,ocean_direct,100,50,50,50,50,high_O_mid_N,14.81,"{""depression"": 14.814814814814813}",9,9
10729,deepseek,phq9,ocean_direct,100,50,50,50,50,high_O_mid_N,29.63,"{""depression"": 29.629629629629626}",9,9
10747,gemini,phq9,ocean_direct,100,50,50,50,50,high_O_mid_N,18.52,"{""depression"": 18.51851851851852}",9,9
10711,openai,phq9,ocean_direct,100,50,50,50,50,high_O_mid_N,14.81,"{""depression"": 14.814814814814813}",9,9
10333,claude,phq9,ocean_direct,0,50,50,50,100,low_O_high_N,100.0,"{""depression"": 100.0}",9,9
10369,deepseek,phq9,ocean_direct,0,50,50,50,100,low_O_high_N,100.0,"{""depression"": 100.0}",9,9
10387,gemini,phq9,ocean_direct,0,50,50,50,100,low_O_high_N,92.59,"{""depression"": 92.5925925925926}",9,9
10351,openai,phq9,ocean_direct,0,50,50,50,100,low_O_high_N,100.0,"{""depression"": 100.0}",9,9
10477,claude,phq9,ocean_direct,0,50,50,50,0,low_O_low_N,0.0,"{""depression"": 0.0}",9,9
10513,deepseek,phq9,ocean_direct,0,50,50,50,0,low_O_low_N,0.0,"{""depression"": 0.0}",9,9
10531,gemini,phq9,ocean_direct,0,50,50,50,0,low_O_low_N,0.0,"{""depression"": 0.0}",9,9
10495,openai,phq9,ocean_direct,0,50,50,50,0,low_O_low_N,0.0,"{""depression"": 0.0}",9,9
10765,claude,phq9,ocean_direct,0,50,50,50,50,low_O_mid_N,25.93,"{""depression"": 25.925925925925924}",9,9
10801,deepseek,phq9,ocean_direct,0,50,50,50,50,low_O_mid_N,0.0,"{""depression"": 0.0}",9,9
10819,gemini,phq9,ocean_direct,0,50,50,50,50,low_O_mid_N,18.52,"{""depression"": 18.51851851851852}",9,9
10783,openai,phq9,ocean_direct,0,50,50,50,50,low_O_mid_N,22.22,"{""depression"": 22.22222222222222}",9,9
10549,claude,phq9,ocean_direct,50,50,50,50,100,mid_O_high_N,92.59,"{""depression"": 92.5925925925926}",9,9
10585,deepseek,phq9,ocean_direct,50,50,50,50,100,mid_O_high_N,100.0,"{""depression"": 100.0}",9,9
10603,gemini,phq9,ocean_direct,50,50,50,50,100,mid_O_high_N,88.89,"{""depression"": 88.88888888888889}",9,9
10567,openai,phq9,ocean_direct,50,50,50,50,100,mid_O_high_N,100.0,"{""depression"": 100.0}",9,9
10621,claude,phq9,ocean_direct,50,50,50,50,0,mid_O_low_N,0.0,"{""depression"": 0.0}",9,9
10657,deepseek,phq9,ocean_direct,50,50,50,50,0,mid_O_low_N,0.0,"{""depression"": 0.0}",9,9
10675,gemini,phq9,ocean_direct,50,50,50,50,0,mid_O_low_N,0.0,"{""depression"": 0.0}",9,9
10639,openai,phq9,ocean_direct,50,50,50,50,0,mid_O_low_N,0.0,"{""depression"": 0.0}",9,9
10837,claude,phq9,ocean_direct,50,50,50,50,50,mid_O_mid_N,25.93,"{""depression"": 25.925925925925924}",9,9
10873,deepseek,phq9,ocean_direct,50,50,50,50,50,mid_O_mid_N,29.63,"{""depression"": 29.629629629629626}",9,9
10891,gemini,phq9,ocean_direct,50,50,50,50,50,mid_O_mid_N,22.22,"{""depression"": 22.22222222222222}",9,9
10855,openai,phq9,ocean_direct,50,50,50,50,50,mid_O_mid_N,29.63,"{""depression"": 29.629629629629626}",9,9
10409,claude,phq9,scenario,100,50,50,50,100,high_O_high_N,48.15,"{""depression"": 48.148148148148145}",9,9
10445,deepseek,phq9,scenario,100,50,50,50,100,high_O_high_N,44.44,"{""depression"": 44.44444444444444}",9,9
10463,gemini,phq9,scenario,100,50,50,50,100,high_O_high_N,29.63,"{""depression"": 29.629629629629626}",9,9
10427,openai,phq9,scenario,100,50,50,50,100,high_O_high_N,14.81,"{""depression"": 14.814814814814813}",9,9
10265,claude,phq9,scenario,100,50,50,50,0,high_O_low_N,0.0,"{""depression"": 0.0}",9,9
10301,deepseek,phq9,scenario,100,50,50,50,0,high_O_low_N,0.0,"{""depression"": 0.0}",9,9
10319,gemini,phq9,scenario,100,50,50,50,0,high_O_low_N,14.81,"{""depression"": 14.814814814814813}",9,9
10283,openai,phq9,scenario,100,50,50,50,0,high_O_low_N,14.81,"{""depression"": 14.814814814814813}",9,9
10697,claude,phq9,scenario,100,50,50,50,50,high_O_mid_N,22.22,"{""depression"": 22.22222222222222}",9,9
10733,deepseek,phq9,scenario,100,50,50,50,50,high_O_mid_N,7.41,"{""depression"": 7.4074074074074066}",9,9
10751,gemini,phq9,scenario,100,50,50,50,50,high_O_mid_N,37.04,"{""depression"": 37.03703703703704}",9,9
10715,openai,phq9,scenario,100,50,50,50,50,high_O_mid_N,14.81,"{""depression"": 14.814814814814813}",9,9
10337,claude,phq9,scenario,0,50,50,50,100,low_O_high_N,48.15,"{""depression"": 48.148148148148145}",9,9
10373,deepseek,phq9,scenario,0,50,50,50,100,low_O_high_N,44.44,"{""depression"": 44.44444444444444}",9,9
10391,gemini,phq9,scenario,0,50,50,50,100,low_O_high_N,22.22,"{""depression"": 22.22222222222222}",9,9
10355,openai,phq9,scenario,0,50,50,50,100,low_O_high_N,22.22,"{""depression"": 22.22222222222222}",9,9
10481,claude,phq9,scenario,0,50,50,50,0,low_O_low_N,0.0,"{""depression"": 0.0}",9,9
10517,deepseek,phq9,scenario,0,50,50,50,0,low_O_low_N,3.7,"{""depression"": 3.7037037037037033}",9,9
10535,gemini,phq9,scenario,0,50,50,50,0,low_O_low_N,18.52,"{""depression"": 18.51851851851852}",9,9
10499,openai,phq9,scenario,0,50,50,50,0,low_O_low_N,0.0,"{""depression"": 0.0}",9,9
10769,claude,phq9,scenario,0,50,50,50,50,low_O_mid_N,25.93,"{""depression"": 25.925925925925924}",9,9
10805,deepseek,phq9,scenario,0,50,50,50,50,low_O_mid_N,7.41,"{""depression"": 7.4074074074074066}",9,9
10823,gemini,phq9,scenario,0,50,50,50,50,low_O_mid_N,37.04,"{""depression"": 37.03703703703704}",9,9
10787,openai,phq9,scenario,0,50,50,50,50,low_O_mid_N,11.11,"{""depression"": 11.11111111111111}",9,9
10553,claude,phq9,scenario,50,50,50,50,100,mid_O_high_N,48.15,"{""depression"": 48.148148148148145}",9,9
10589,deepseek,phq9,scenario,50,50,50,50,100,mid_O_high_N,44.44,"{""depression"": 44.44444444444444}",9,9
