test_case_id,provider,instrument,input_system,O,C,E,A,N,profile_label,total_score,factor_scores,questions_answered,questions_total
8186,deepseek,dark_triad,ocean_direct,50,100,100,100,50,max_A_max_C_high_E,54.63,"{""machiavellianism"": 50.0, ""narcissism"": 91.66666666666667, ""psychopathy"": 22.22222222222222}",27,27
8205,gemini,dark_triad,ocean_direct,50,100,100,100,50,max_A_max_C_high_E,47.22,"{""machiavellianism"": 36.111111111111114, ""narcissism"": 86.11111111111111, ""psychopathy"": 19.444444444444443}",27,27
8167,openai,dark_triad,ocean_direct,50,100,100,100,50,max_A_max_C_high_E,44.44,"{""machiavellianism"": 30.555555555555557, ""narcissism"": 86.11111111111111, ""psychopathy"": 16.666666666666668}",27,27
8147,claude,dark_triad,ocean_direct,50,100,0,100,50,max_A_max_C_low_E,15.74,"{""machiavellianism"": 27.77777777777778, ""narcissism"": 16.666666666666668, ""psychopathy"": 2.777777777777779}",27,27
8185,deepseek,dark_triad,ocean_direct,50,100,0,100,50,max_A_max_C_low_E,16.67,"{""machiavellianism"": 30.555555555555557, ""narcissism"": 16.666666666666668, ""psychopathy"": 2.777777777777779}",27,27
8204,gemini,dark_triad,ocean_direct,50,100,0,100,50,max_A_max_C_low_E,26.85,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 36.111111111111114, ""psychopathy"": 5.555555555555558}",27,27
8166,openai,dark_triad,ocean_direct,50,100,0,100,50,max_A_max_C_low_E,21.3,"{""machiavellianism"": 27.77777777777778, ""narcissism"": 27.77777777777778, ""psychopathy"": 8.333333333333332}",27,27
8138,claude,dark_triad,ocean_direct,50,0,100,25,50,medlow_A_low_C_high_E,76.85,"{""machiavellianism"": 72.22222222222221, ""narcissism"": 94.44444444444444, ""psychopathy"": 63.888888888888886}",27,27
8176,deepseek,dark_triad,ocean_direct,50,0,100,25,50,medlow_A_low_C_high_E,83.33,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 100.0, ""psychopathy"": 80.55555555555556}",27,27
8195,gemini,dark_triad,ocean_direct,50,0,100,25,50,medlow_A_low_C_high_E,69.44,"{""machiavellianism"": 58.333333333333336, ""narcissism"": 86.11111111111111, ""psychopathy"": 63.888888888888886}",27,27
8157,openai,dark_triad,ocean_direct,50,0,100,25,50,medlow_A_low_C_high_E,56.48,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 72.22222222222221, ""psychopathy"": 58.333333333333336}",27,27
8137,claude,dark_triad,ocean_direct,50,0,0,25,50,medlow_A_low_C_low_E,45.37,"{""machiavellianism"": 63.888888888888886, ""narcissism"": 36.111111111111114, ""psychopathy"": 36.111111111111114}",27,27
8175,deepseek,dark_triad,ocean_direct,50,0,0,25,50,medlow_A_low_C_low_E,61.11,"{""machiavellianism"": 75.0, ""narcissism"": 44.44444444444444, ""psychopathy"": 63.888888888888886}",27,27
8194,gemini,dark_triad,ocean_direct,50,0,0,25,50,medlow_A_low_C_low_E,37.96,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 19.444444444444443, ""psychopathy"": 38.888888888888886}",27,27
8156,openai,dark_triad,ocean_direct,50,0,0,25,50,medlow_A_low_C_low_E,31.48,"{""machiavellianism"": 36.111111111111114, ""narcissism"": 25.0, ""psychopathy"": 33.333333333333336}",27,27
8140,claude,dark_triad,ocean_direct,50,25,100,25,50,medlow_A_medlow_C_high_E,75.93,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 97.22222222222223, ""psychopathy"": 61.111111111111114}",27,27
8178,deepseek,dark_triad,ocean_direct,50,25,100,25,50,medlow_A_medlow_C_high_E,83.33,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 100.0, ""psychopathy"": 80.55555555555556}",27,27
8197,gemini,dark_triad,ocean_direct,50,25,100,25,50,medlow_A_medlow_C_high_E,70.37,"{""machiavellianism"": 63.888888888888886, ""narcissism"": 86.11111111111111, ""psychopathy"": 61.111111111111114}",27,27
8159,openai,dark_triad,ocean_direct,50,25,100,25,50,medlow_A_medlow_C_high_E,71.3,"{""machiavellianism"": 58.333333333333336, ""narcissism"": 91.66666666666667, ""psychopathy"": 63.888888888888886}",27,27
8139,claude,dark_triad,ocean_direct,50,25,0,25,50,medlow_A_medlow_C_low_E,33.33,"{""machiavellianism"": 58.333333333333336, ""narcissism"": 16.666666666666668, ""psychopathy"": 25.0}",27,27
8177,deepseek,dark_triad,ocean_direct,50,25,0,25,50,medlow_A_medlow_C_low_E,37.96,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 27.77777777777778, ""psychopathy"": 30.555555555555557}",27,27
8196,gemini,dark_triad,ocean_direct,50,25,0,25,50,medlow_A_medlow_C_low_E,41.67,"{""machiavellianism"": 55.55555555555556, ""narcissism"": 30.555555555555557, ""psychopathy"": 38.888888888888886}",27,27
8158,openai,dark_triad,ocean_direct,50,25,0,25,50,medlow_A_medlow_C_low_E,37.04,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 25.0, ""psychopathy"": 33.333333333333336}",27,27
8149,claude,dark_triad,ocean_direct,50,50,50,50,50,neutral,40.74,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 47.22222222222222, ""psychopathy"": 33.333333333333336}",27,27
8187,deepseek,dark_triad,ocean_direct,50,50,50,50,50,neutral,36.11,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 38.888888888888886, ""psychopathy"": 25.0}",27,27
8206,gemini,dark_triad,ocean_direct,50,50,50,50,50,neutral,50.0,"{""machiavellianism"": 50.0, ""narcissism"": 50.0, ""psychopathy"": 50.0}",27,27
8168,openai,dark_triad,ocean_direct,50,50,50,50,50,neutral,50.0,"{""machiavellianism"": 50.0, ""narcissism"": 50.0, ""psychopathy"": 50.0}",27,27
9671,claude,dark_triad,scenario,100,100,100,100,100,all_maximum,33.33,"{""machiavellianism"": 36.111111111111114, ""narcissism"": 44.44444444444444, ""psychopathy"": 19.444444444444443}",27,27
9709,deepseek,dark_triad,scenario,100,100,100,100,100,all_maximum,45.37,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 63.888888888888886, ""psychopathy"": 25.0}",27,27
9728,gemini,dark_triad,scenario,100,100,100,100,100,all_maximum,32.41,"{""machiavellianism"": 27.77777777777778, ""narcissism"": 61.111111111111114, ""psychopathy"": 8.333333333333332}",27,27
9690,openai,dark_triad,scenario,100,100,100,100,100,all_maximum,38.89,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 50.0, ""psychopathy"": 25.0}",27,27
9670,claude,dark_triad,scenario,0,0,0,0,0,all_minimum,47.22,"{""machiavellianism"": 58.333333333333336, ""narcissism"": 38.888888888888886, ""psychopathy"": 44.44444444444444}",27,27
9708,deepseek,dark_triad,scenario,0,0,0,0,0,all_minimum,60.19,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 41.666666666666664, ""psychopathy"": 69.44444444444444}",27,27
9727,gemini,dark_triad,scenario,0,0,0,0,0,all_minimum,61.11,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 61.111111111111114, ""psychopathy"": 52.77777777777778}",27,27
9689,openai,dark_triad,scenario,0,0,0,0,0,all_minimum,45.37,"{""machiavellianism"": 58.333333333333336, ""narcissism"": 36.111111111111114, ""psychopathy"": 41.666666666666664}",27,27
9662,claude,dark_triad,scenario,50,75,100,75,50,high_A_high_C_high_E,37.96,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 52.77777777777778, ""psychopathy"": 16.666666666666668}",27,27
9700,deepseek,dark_triad,scenario,50,75,100,75,50,high_A_high_C_high_E,46.3,"{""machiavellianism"": 50.0, ""narcissism"": 63.888888888888886, ""psychopathy"": 25.0}",27,27
9719,gemini,dark_triad,scenario,50,75,100,75,50,high_A_high_C_high_E,43.52,"{""machiavellianism"": 52.77777777777778, ""narcissism"": 63.888888888888886, ""psychopathy"": 13.88888888888889}",27,27
9681,openai,dark_triad,scenario,50,75,100,75,50,high_A_high_C_high_E,43.52,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 66.66666666666666, ""psychopathy"": 19.444444444444443}",27,27
9661,claude,dark_triad,scenario,50,75,0,75,50,high_A_high_C_low_E,23.15,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 16.666666666666668, ""psychopathy"": 5.555555555555558}",27,27
9699,deepseek,dark_triad,scenario,50,75,0,75,50,high_A_high_C_low_E,34.26,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 30.555555555555557, ""psychopathy"": 25.0}",27,27
9718,gemini,dark_triad,scenario,50,75,0,75,50,high_A_high_C_low_E,21.3,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 22.22222222222222, ""psychopathy"": 2.777777777777779}",27,27
9680,openai,dark_triad,scenario,50,75,0,75,50,high_A_high_C_low_E,28.7,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 27.77777777777778, ""psychopathy"": 11.11111111111111}",27,27
9664,claude,dark_triad,scenario,50,100,100,75,50,high_A_max_C_high_E,38.89,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 55.55555555555556, ""psychopathy"": 16.666666666666668}",27,27
9702,deepseek,dark_triad,scenario,50,100,100,75,50,high_A_max_C_high_E,46.3,"{""machiavellianism"": 50.0, ""narcissism"": 63.888888888888886, ""psychopathy"": 25.0}",27,27
9721,gemini,dark_triad,scenario,50,100,100,75,50,high_A_max_C_high_E,43.52,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 69.44444444444444, ""psychopathy"": 19.444444444444443}",27,27
9683,openai,dark_triad,scenario,50,100,100,75,50,high_A_max_C_high_E,42.59,"{""machiavellianism"": 38.888888888888886, ""narcissism"": 63.888888888888886, ""psychopathy"": 25.0}",27,27
9663,claude,dark_triad,scenario,50,100,0,75,50,high_A_max_C_low_E,23.15,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 16.666666666666668, ""psychopathy"": 5.555555555555558}",27,27
9701,deepseek,dark_triad,scenario,50,100,0,75,50,high_A_max_C_low_E,17.59,"{""machiavellianism"": 30.555555555555557, ""narcissism"": 19.444444444444443, ""psychopathy"": 2.777777777777779}",27,27
9720,gemini,dark_triad,scenario,50,100,0,75,50,high_A_max_C_low_E,23.15,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 22.22222222222222, ""psychopathy"": 5.555555555555558}",27,27
9682,openai,dark_triad,scenario,50,100,0,75,50,high_A_max_C_low_E,29.63,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 30.555555555555557, ""psychopathy"": 11.11111111111111}",27,27
9654,claude,dark_triad,scenario,50,0,100,0,50,low_A_low_C_high_E,62.04,"{""machiavellianism"": 63.888888888888886, ""narcissism"": 72.22222222222221, ""psychopathy"": 50.0}",27,27
9692,deepseek,dark_triad,scenario,50,0,100,0,50,low_A_low_C_high_E,73.15,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 75.0, ""psychopathy"": 75.0}",27,27
9711,gemini,dark_triad,scenario,50,0,100,0,50,low_A_low_C_high_E,72.22,"{""machiavellianism"": 72.22222222222221, ""narcissism"": 83.33333333333333, ""psychopathy"": 61.111111111111114}",27,27
9673,openai,dark_triad,scenario,50,0,100,0,50,low_A_low_C_high_E,64.81,"{""machiavellianism"": 58.333333333333336, ""narcissism"": 77.77777777777777, ""psychopathy"": 58.333333333333336}",27,27
9653,claude,dark_triad,scenario,50,0,0,0,50,low_A_low_C_low_E,49.07,"{""machiavellianism"": 63.888888888888886, ""narcissism"": 38.888888888888886, ""psychopathy"": 44.44444444444444}",27,27
9691,deepseek,dark_triad,scenario,50,0,0,0,50,low_A_low_C_low_E,57.41,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 41.666666666666664, ""psychopathy"": 61.111111111111114}",27,27
9710,gemini,dark_triad,scenario,50,0,0,0,50,low_A_low_C_low_E,62.04,"{""machiavellianism"": 80.55555555555556, ""narcissism"": 52.77777777777778, ""psychopathy"": 52.77777777777778}",27,27
9672,openai,dark_triad,scenario,50,0,0,0,50,low_A_low_C_low_E,45.37,"{""machiavellianism"": 58.333333333333336, ""narcissism"": 36.111111111111114, ""psychopathy"": 41.666666666666664}",27,27
9656,claude,dark_triad,scenario,50,25,100,0,50,low_A_medlow_C_high_E,62.04,"{""machiavellianism"": 63.888888888888886, ""narcissism"": 72.22222222222221, ""psychopathy"": 50.0}",27,27
9694,deepseek,dark_triad,scenario,50,25,100,0,50,low_A_medlow_C_high_E,73.15,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 75.0, ""psychopathy"": 75.0}",27,27
9713,gemini,dark_triad,scenario,50,25,100,0,50,low_A_medlow_C_high_E,72.22,"{""machiavellianism"": 72.22222222222221, ""narcissism"": 83.33333333333333, ""psychopathy"": 61.111111111111114}",27,27
9675,openai,dark_triad,scenario,50,25,100,0,50,low_A_medlow_C_high_E,65.74,"{""machiavellianism"": 61.111111111111114, ""narcissism"": 77.77777777777777, ""psychopathy"": 58.333333333333336}",27,27
9655,claude,dark_triad,scenario,50,25,0,0,50,low_A_medlow_C_low_E,49.07,"{""machiavellianism"": 63.888888888888886, ""narcissism"": 38.888888888888886, ""psychopathy"": 44.44444444444444}",27,27
9693,deepseek,dark_triad,scenario,50,25,0,0,50,low_A_medlow_C_low_E,57.41,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 41.666666666666664, ""psychopathy"": 61.111111111111114}",27,27
9712,gemini,dark_triad,scenario,50,25,0,0,50,low_A_medlow_C_low_E,61.11,"{""machiavellianism"": 80.55555555555556, ""narcissism"": 50.0, ""psychopathy"": 52.77777777777778}",27,27
9674,openai,dark_triad,scenario,50,25,0,0,50,low_A_medlow_C_low_E,45.37,"{""machiavellianism"": 61.111111111111114, ""narcissism"": 33.333333333333336, ""psychopathy"": 41.666666666666664}",27,27
9666,claude,dark_triad,scenario,50,75,100,100,50,max_A_high_C_high_E,37.96,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 52.77777777777778, ""psychopathy"": 16.666666666666668}",27,27
9704,deepseek,dark_triad,scenario,50,75,100,100,50,max_A_high_C_high_E,46.3,"{""machiavellianism"": 50.0, ""narcissism"": 63.888888888888886, ""psychopathy"": 25.0}",27,27
9723,gemini,dark_triad,scenario,50,75,100,100,50,max_A_high_C_high_E,43.52,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 69.44444444444444, ""psychopathy"": 19.444444444444443}",27,27
9685,openai,dark_triad,scenario,50,75,100,100,50,max_A_high_C_high_E,43.52,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 63.888888888888886, ""psychopathy"": 19.444444444444443}",27,27
9665,claude,dark_triad,scenario,50,75,0,100,50,max_A_high_C_low_E,23.15,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 16.666666666666668, ""psychopathy"": 5.555555555555558}",27,27
9703,deepseek,dark_triad,scenario,50,75,0,100,50,max_A_high_C_low_E,34.26,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 30.555555555555557, ""psychopathy"": 25.0}",27,27
9722,gemini,dark_triad,scenario,50,75,0,100,50,max_A_high_C_low_E,19.44,"{""machiavellianism"": 36.111111111111114, ""narcissism"": 22.22222222222222, ""psychopathy"": 0.0}",27,27
9684,openai,dark_triad,scenario,50,75,0,100,50,max_A_high_C_low_E,27.78,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 25.0, ""psychopathy"": 11.11111111111111}",27,27
9668,claude,dark_triad,scenario,50,100,100,100,50,max_A_max_C_high_E,37.96,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 52.77777777777778, ""psychopathy"": 16.666666666666668}",27,27
9706,deepseek,dark_triad,scenario,50,100,100,100,50,max_A_max_C_high_E,46.3,"{""machiavellianism"": 50.0, ""narcissism"": 63.888888888888886, ""psychopathy"": 25.0}",27,27
9725,gemini,dark_triad,scenario,50,100,100,100,50,max_A_max_C_high_E,43.52,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 69.44444444444444, ""psychopathy"": 19.444444444444443}",27,27
9687,openai,dark_triad,scenario,50,100,100,100,50,max_A_max_C_high_E,43.52,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 66.66666666666666, ""psychopathy"": 19.444444444444443}",27,27
9667,claude,dark_triad,scenario,50,100,0,100,50,max_A_max_C_low_E,23.15,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 16.666666666666668, ""psychopathy"": 5.555555555555558}",27,27
9705,deepseek,dark_triad,scenario,50,100,0,100,50,max_A_max_C_low_E,17.59,"{""machiavellianism"": 30.555555555555557, ""narcissism"": 19.444444444444443, ""psychopathy"": 2.777777777777779}",27,27
9724,gemini,dark_triad,scenario,50,100,0,100,50,max_A_max_C_low_E,19.44,"{""machiavellianism"": 36.111111111111114, ""narcissism"": 22.22222222222222, ""psychopathy"": 0.0}",27,27
9686,openai,dark_triad,scenario,50,100,0,100,50,max_A_max_C_low_E,33.33,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 33.333333333333336, ""psychopathy"": 19.444444444444443}",27,27
9658,claude,dark_triad,scenario,50,0,100,25,50,medlow_A_low_C_high_E,61.11,"{""machiavellianism"": 61.111111111111114, ""narcissism"": 72.22222222222221, ""psychopathy"": 50.0}",27,27
9696,deepseek,dark_triad,scenario,50,0,100,25,50,medlow_A_low_C_high_E,75.93,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 80.55555555555556, ""psychopathy"": 77.77777777777777}",27,27
9715,gemini,dark_triad,scenario,50,0,100,25,50,medlow_A_low_C_high_E,71.3,"{""machiavellianism"": 72.22222222222221, ""narcissism"": 83.33333333333333, ""psychopathy"": 58.333333333333336}",27,27
9677,openai,dark_triad,scenario,50,0,100,25,50,medlow_A_low_C_high_E,68.52,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 77.77777777777777, ""psychopathy"": 58.333333333333336}",27,27
9657,claude,dark_triad,scenario,50,0,0,25,50,medlow_A_low_C_low_E,49.07,"{""machiavellianism"": 63.888888888888886, ""narcissism"": 38.888888888888886, ""psychopathy"": 44.44444444444444}",27,27
9695,deepseek,dark_triad,scenario,50,0,0,25,50,medlow_A_low_C_low_E,55.56,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 41.666666666666664, ""psychopathy"": 55.55555555555556}",27,27
9714,gemini,dark_triad,scenario,50,0,0,25,50,medlow_A_low_C_low_E,62.04,"{""machiavellianism"": 80.55555555555556, ""narcissism"": 52.77777777777778, ""psychopathy"": 52.77777777777778}",27,27
9676,openai,dark_triad,scenario,50,0,0,25,50,medlow_A_low_C_low_E,45.37,"{""machiavellianism"": 58.333333333333336, ""narcissism"": 36.111111111111114, ""psychopathy"": 41.666666666666664}",27,27
9660,claude,dark_triad,scenario,50,25,100,25,50,medlow_A_medlow_C_high_E,62.04,"{""machiavellianism"": 63.888888888888886, ""narcissism"": 72.22222222222221, ""psychopathy"": 50.0}",27,27
9698,deepseek,dark_triad,scenario,50,25,100,25,50,medlow_A_medlow_C_high_E,75.93,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 80.55555555555556, ""psychopathy"": 77.77777777777777}",27,27
9717,gemini,dark_triad,scenario,50,25,100,25,50,medlow_A_medlow_C_high_E,71.3,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 83.33333333333333, ""psychopathy"": 61.111111111111114}",27,27
9679,openai,dark_triad,scenario,50,25,100,25,50,medlow_A_medlow_C_high_E,70.37,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 86.11111111111111, ""psychopathy"": 55.55555555555556}",27,27
9659,claude,dark_triad,scenario,50,25,0,25,50,medlow_A_medlow_C_low_E,49.07,"{""machiavellianism"": 63.888888888888886, ""narcissism"": 38.888888888888886, ""psychopathy"": 44.44444444444444}",27,27
9697,deepseek,dark_triad,scenario,50,25,0,25,50,medlow_A_medlow_C_low_E,59.26,"{""machiavellianism"": 69.44444444444444, ""narcissism"": 41.666666666666664, ""psychopathy"": 66.66666666666666}",27,27
9716,gemini,dark_triad,scenario,50,25,0,25,50,medlow_A_medlow_C_low_E,54.63,"{""machiavellianism"": 80.55555555555556, ""narcissism"": 36.111111111111114, ""psychopathy"": 47.22222222222222}",27,27
9678,openai,dark_triad,scenario,50,25,0,25,50,medlow_A_medlow_C_low_E,45.37,"{""machiavellianism"": 58.333333333333336, ""narcissism"": 36.111111111111114, ""psychopathy"": 41.666666666666664}",27,27
9669,claude,dark_triad,scenario,50,50,50,50,50,neutral,35.19,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 38.888888888888886, ""psychopathy"": 22.22222222222222}",27,27
9707,deepseek,dark_triad,scenario,50,50,50,50,50,neutral,37.96,"{""machiavellianism"": 47.22222222222222, ""narcissism"": 41.666666666666664, ""psychopathy"": 25.0}",27,27
9726,gemini,dark_triad,scenario,50,50,50,50,50,neutral,31.48,"{""machiavellianism"": 41.666666666666664, ""narcissism"": 36.111111111111114, ""psychopathy"": 16.666666666666668}",27,27
9688,openai,dark_triad,scenario,50,50,50,50,50,neutral,34.26,"{""machiavellianism"": 44.44444444444444, ""narcissism"": 33.333333333333336, ""psychopathy"": 25.0}",27,27
9443,claude,gad7,behavioral,100,100,100,100,100,all_maximum,100.0,"{""anxiety"": 100.0}",7,7
9481,deepseek,gad7,behavioral,100,100,100,100,100,all_maximum,100.0,"{""anxiety"": 100.0}",7,7
9500,gemini,gad7,behavioral,100,100,100,100,100,all_maximum,95.24,"{""anxiety"": 95.23809523809523}",7,7
9462,openai,gad7,behavioral,100,100,100,100,100,all_maximum,100.0,"{""anxiety"": 100.0}",7,7
9442,claude,gad7,behavioral,0,0,0,0,0,all_minimum,0.0,"{""anxiety"": 0.0}",7,7
9480,deepseek,gad7,behavioral,0,0,0,0,0,all_minimum,0.0,"{""anxiety"": 0.0}",7,7
9499,gemini,gad7,behavioral,0,0,0,0,0,all_minimum,0.0,"{""anxiety"": 0.0}",7,7
9461,openai,gad7,behavioral,0,0,0,0,0,all_minimum,0.0,"{""anxiety"": 0.0}",7,7
9434,claude,gad7,behavioral,50,75,100,75,50,high_A_high_C_high_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9472,deepseek,gad7,behavioral,50,75,100,75,50,high_A_high_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9491,gemini,gad7,behavioral,50,75,100,75,50,high_A_high_C_high_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9453,openai,gad7,behavioral,50,75,100,75,50,high_A_high_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9433,claude,gad7,behavioral,50,75,0,75,50,high_A_high_C_low_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9471,deepseek,gad7,behavioral,50,75,0,75,50,high_A_high_C_low_E,0.0,"{""anxiety"": 0.0}",7,7
9490,gemini,gad7,behavioral,50,75,0,75,50,high_A_high_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9452,openai,gad7,behavioral,50,75,0,75,50,high_A_high_C_low_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9436,claude,gad7,behavioral,50,100,100,75,50,high_A_max_C_high_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9474,deepseek,gad7,behavioral,50,100,100,75,50,high_A_max_C_high_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9493,gemini,gad7,behavioral,50,100,100,75,50,high_A_max_C_high_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9455,openai,gad7,behavioral,50,100,100,75,50,high_A_max_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9435,claude,gad7,behavioral,50,100,0,75,50,high_A_max_C_low_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9473,deepseek,gad7,behavioral,50,100,0,75,50,high_A_max_C_low_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9492,gemini,gad7,behavioral,50,100,0,75,50,high_A_max_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9454,openai,gad7,behavioral,50,100,0,75,50,high_A_max_C_low_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9426,claude,gad7,behavioral,50,0,100,0,50,low_A_low_C_high_E,42.86,"{""anxiety"": 42.857142857142854}",7,7
9464,deepseek,gad7,behavioral,50,0,100,0,50,low_A_low_C_high_E,38.1,"{""anxiety"": 38.095238095238095}",7,7
9483,gemini,gad7,behavioral,50,0,100,0,50,low_A_low_C_high_E,38.1,"{""anxiety"": 38.095238095238095}",7,7
9445,openai,gad7,behavioral,50,0,100,0,50,low_A_low_C_high_E,47.62,"{""anxiety"": 47.61904761904761}",7,7
9425,claude,gad7,behavioral,50,0,0,0,50,low_A_low_C_low_E,42.86,"{""anxiety"": 42.857142857142854}",7,7
9463,deepseek,gad7,behavioral,50,0,0,0,50,low_A_low_C_low_E,38.1,"{""anxiety"": 38.095238095238095}",7,7
9482,gemini,gad7,behavioral,50,0,0,0,50,low_A_low_C_low_E,38.1,"{""anxiety"": 38.095238095238095}",7,7
9444,openai,gad7,behavioral,50,0,0,0,50,low_A_low_C_low_E,38.1,"{""anxiety"": 38.095238095238095}",7,7
9428,claude,gad7,behavioral,50,25,100,0,50,low_A_medlow_C_high_E,42.86,"{""anxiety"": 42.857142857142854}",7,7
9466,deepseek,gad7,behavioral,50,25,100,0,50,low_A_medlow_C_high_E,38.1,"{""anxiety"": 38.095238095238095}",7,7
9485,gemini,gad7,behavioral,50,25,100,0,50,low_A_medlow_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9447,openai,gad7,behavioral,50,25,100,0,50,low_A_medlow_C_high_E,42.86,"{""anxiety"": 42.857142857142854}",7,7
9427,claude,gad7,behavioral,50,25,0,0,50,low_A_medlow_C_low_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9465,deepseek,gad7,behavioral,50,25,0,0,50,low_A_medlow_C_low_E,4.76,"{""anxiety"": 4.761904761904762}",7,7
9484,gemini,gad7,behavioral,50,25,0,0,50,low_A_medlow_C_low_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9446,openai,gad7,behavioral,50,25,0,0,50,low_A_medlow_C_low_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9438,claude,gad7,behavioral,50,75,100,100,50,max_A_high_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9476,deepseek,gad7,behavioral,50,75,100,100,50,max_A_high_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9495,gemini,gad7,behavioral,50,75,100,100,50,max_A_high_C_high_E,28.57,"{""anxiety"": 28.57142857142857}",7,7
9457,openai,gad7,behavioral,50,75,100,100,50,max_A_high_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9437,claude,gad7,behavioral,50,75,0,100,50,max_A_high_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9475,deepseek,gad7,behavioral,50,75,0,100,50,max_A_high_C_low_E,0.0,"{""anxiety"": 0.0}",7,7
9494,gemini,gad7,behavioral,50,75,0,100,50,max_A_high_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9456,openai,gad7,behavioral,50,75,0,100,50,max_A_high_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9440,claude,gad7,behavioral,50,100,100,100,50,max_A_max_C_high_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9478,deepseek,gad7,behavioral,50,100,100,100,50,max_A_max_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9497,gemini,gad7,behavioral,50,100,100,100,50,max_A_max_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9459,openai,gad7,behavioral,50,100,100,100,50,max_A_max_C_high_E,33.33,"{""anxiety"": 33.33333333333333}",7,7
9439,claude,gad7,behavioral,50,100,0,100,50,max_A_max_C_low_E,23.81,"{""anxiety"": 23.809523809523807}",7,7
9477,deepseek,gad7,behavioral,50,100,0,100,50,max_A_max_C_low_E,0.0,"{""anxiety"": 0.0}",7,7
